fips_code,county,state,customers_out,run_start_time
12077,Liberty,Florida,0,2022-09-28 17:15:00
12081,Manatee,Florida,46359,2022-09-28 17:15:00
12083,Marion,Florida,6,2022-09-28 17:15:00
12085,Martin,Florida,119,2022-09-28 17:15:00
12086,Miami-Dade,Florida,34256,2022-09-28 17:15:00
12087,Monroe,Florida,2929,2022-09-28 17:15:00
12089,Nassau,Florida,1,2022-09-28 17:15:00
12091,Okaloosa,Florida,1,2022-09-28 17:15:00
12093,Okeechobee,Florida,27,2022-09-28 17:15:00
12095,Orange,Florida,145,2022-09-28 17:15:00
12097,Osceola,Florida,292,2022-09-28 17:15:00
12099,Palm Beach,Florida,5987,2022-09-28 17:15:00
12101,Pasco,Florida,839,2022-09-28 17:15:00
12103,Pinellas,Florida,23607,2022-09-28 17:15:00
12105,Polk,Florida,2329,2022-09-28 17:15:00
12113,Santa Rosa,Florida,3,2022-09-28 17:15:00
12115,Sarasota,Florida,95998,2022-09-28 17:15:00
12117,Seminole,Florida,315,2022-09-28 17:15:00
12109,St. Johns,Florida,19,2022-09-28 17:15:00
12111,St. Lucie,Florida,71,2022-09-28 17:15:00
12121,Suwannee,Florida,108,2022-09-28 17:15:00
12127,Volusia,Florida,708,2022-09-28 17:15:00
12129,Wakulla,Florida,0,2022-09-28 17:15:00
12131,Walton,Florida,38,2022-09-28 17:15:00
12133,Washington,Florida,0,2022-09-28 17:15:00
12001,Alachua,Florida,10,2022-09-28 17:30:00
12003,Baker,Florida,2,2022-09-28 17:30:00
12005,Bay,Florida,95,2022-09-28 17:30:00
12009,Brevard,Florida,4260,2022-09-28 17:30:00
12011,Broward,Florida,19414,2022-09-28 17:30:00
12013,Calhoun,Florida,0,2022-09-28 17:30:00
12015,Charlotte,Florida,33525,2022-09-28 17:30:00
12017,Citrus,Florida,12,2022-09-28 17:30:00
12019,Clay,Florida,1,2022-09-28 17:30:00
12021,Collier,Florida,117763,2022-09-28 17:30:00
12023,Columbia,Florida,35,2022-09-28 17:30:00
12027,DeSoto,Florida,1473,2022-09-28 17:30:00
12029,Dixie,Florida,58,2022-09-28 17:30:00
12031,Duval,Florida,102,2022-09-28 17:30:00
12033,Escambia,Florida,21,2022-09-28 17:30:00
12035,Flagler,Florida,328,2022-09-28 17:30:00
12037,Franklin,Florida,13,2022-09-28 17:30:00
12039,Gadsden,Florida,906,2022-09-28 17:30:00
12043,Glades,Florida,18,2022-09-28 17:30:00
12049,Hardee,Florida,486,2022-09-28 17:30:00
12051,Hendry,Florida,98,2022-09-28 17:30:00
12053,Hernando,Florida,163,2022-09-28 17:30:00
12055,Highlands,Florida,416,2022-09-28 17:30:00
12057,Hillsborough,Florida,26321,2022-09-28 17:30:00
12059,Holmes,Florida,0,2022-09-28 17:30:00
12061,Indian River,Florida,97,2022-09-28 17:30:00
12063,Jackson,Florida,75,2022-09-28 17:30:00
12065,Jefferson,Florida,9,2022-09-28 17:30:00
12069,Lake,Florida,11,2022-09-28 17:30:00
12071,Lee,Florida,228595,2022-09-28 17:30:00
12073,Leon,Florida,624,2022-09-28 17:30:00
12075,Levy,Florida,4,2022-09-28 17:30:00
12077,Liberty,Florida,1,2022-09-28 17:30:00
12079,Madison,Florida,2,2022-09-28 17:30:00
12081,Manatee,Florida,48884,2022-09-28 17:30:00
12083,Marion,Florida,6,2022-09-28 17:30:00
12085,Martin,Florida,2367,2022-09-28 17:30:00
12086,Miami-Dade,Florida,32752,2022-09-28 17:30:00
12087,Monroe,Florida,2909,2022-09-28 17:30:00
12089,Nassau,Florida,3,2022-09-28 17:30:00
12091,Okaloosa,Florida,1,2022-09-28 17:30:00
12093,Okeechobee,Florida,28,2022-09-28 17:30:00
12095,Orange,Florida,253,2022-09-28 17:30:00
12097,Osceola,Florida,195,2022-09-28 17:30:00
12099,Palm Beach,Florida,7813,2022-09-28 17:30:00
12101,Pasco,Florida,1058,2022-09-28 17:30:00
12103,Pinellas,Florida,30388,2022-09-28 17:30:00
12105,Polk,Florida,3022,2022-09-28 17:30:00
12107,Putnam,Florida,1,2022-09-28 17:30:00
12113,Santa Rosa,Florida,3,2022-09-28 17:30:00
12115,Sarasota,Florida,101683,2022-09-28 17:30:00
12117,Seminole,Florida,312,2022-09-28 17:30:00
12109,St. Johns,Florida,19,2022-09-28 17:30:00
12111,St. Lucie,Florida,76,2022-09-28 17:30:00
12121,Suwannee,Florida,69,2022-09-28 17:30:00
12123,Taylor,Florida,1,2022-09-28 17:30:00
12127,Volusia,Florida,731,2022-09-28 17:30:00
12129,Wakulla,Florida,139,2022-09-28 17:30:00
12131,Walton,Florida,104,2022-09-28 17:30:00
12133,Washington,Florida,0,2022-09-28 17:30:00
12001,Alachua,Florida,372,2022-09-28 17:45:00
12003,Baker,Florida,2,2022-09-28 17:45:00
12005,Bay,Florida,96,2022-09-28 17:45:00
12009,Brevard,Florida,4330,2022-09-28 17:45:00
12011,Broward,Florida,18949,2022-09-28 17:45:00
12013,Calhoun,Florida,0,2022-09-28 17:45:00
12015,Charlotte,Florida,44232,2022-09-28 17:45:00
12017,Citrus,Florida,1,2022-09-28 17:45:00
12019,Clay,Florida,3,2022-09-28 17:45:00
12021,Collier,Florida,127933,2022-09-28 17:45:00
12023,Columbia,Florida,38,2022-09-28 17:45:00
12027,DeSoto,Florida,1690,2022-09-28 17:45:00
12029,Dixie,Florida,58,2022-09-28 17:45:00
12031,Duval,Florida,284,2022-09-28 17:45:00
12033,Escambia,Florida,21,2022-09-28 17:45:00
12035,Flagler,Florida,330,2022-09-28 17:45:00
12037,Franklin,Florida,13,2022-09-28 17:45:00
12039,Gadsden,Florida,171,2022-09-28 17:45:00
12043,Glades,Florida,18,2022-09-28 17:45:00
12049,Hardee,Florida,486,2022-09-28 17:45:00
12051,Hendry,Florida,131,2022-09-28 17:45:00
12053,Hernando,Florida,118,2022-09-28 17:45:00
12055,Highlands,Florida,416,2022-09-28 17:45:00
12057,Hillsborough,Florida,28763,2022-09-28 17:45:00
12059,Holmes,Florida,0,2022-09-28 17:45:00
12061,Indian River,Florida,220,2022-09-28 17:45:00
12063,Jackson,Florida,75,2022-09-28 17:45:00
12065,Jefferson,Florida,11,2022-09-28 17:45:00
12069,Lake,Florida,10,2022-09-28 17:45:00
12071,Lee,Florida,258610,2022-09-28 17:45:00
12073,Leon,Florida,569,2022-09-28 17:45:00
12075,Levy,Florida,4,2022-09-28 17:45:00
12079,Madison,Florida,2,2022-09-28 17:45:00
12081,Manatee,Florida,51669,2022-09-28 17:45:00
12085,Martin,Florida,607,2022-09-28 17:45:00
12086,Miami-Dade,Florida,35057,2022-09-28 17:45:00
12087,Monroe,Florida,1241,2022-09-28 17:45:00
12089,Nassau,Florida,4,2022-09-28 17:45:00
12091,Okaloosa,Florida,1,2022-09-28 17:45:00
12093,Okeechobee,Florida,27,2022-09-28 17:45:00
12095,Orange,Florida,281,2022-09-28 17:45:00
12097,Osceola,Florida,195,2022-09-28 17:45:00
12099,Palm Beach,Florida,14019,2022-09-28 17:45:00
12101,Pasco,Florida,680,2022-09-28 17:45:00
12103,Pinellas,Florida,34926,2022-09-28 17:45:00
12105,Polk,Florida,2940,2022-09-28 17:45:00
12107,Putnam,Florida,1,2022-09-28 17:45:00
12113,Santa Rosa,Florida,3,2022-09-28 17:45:00
12115,Sarasota,Florida,144041,2022-09-28 17:45:00
12117,Seminole,Florida,90,2022-09-28 17:45:00
12111,St. Lucie,Florida,69,2022-09-28 17:45:00
12119,Sumter,Florida,1,2022-09-28 17:45:00
12121,Suwannee,Florida,68,2022-09-28 17:45:00
12123,Taylor,Florida,2,2022-09-28 17:45:00
12127,Volusia,Florida,1127,2022-09-28 17:45:00
12129,Wakulla,Florida,180,2022-09-28 17:45:00
12131,Walton,Florida,129,2022-09-28 17:45:00
12133,Washington,Florida,0,2022-09-28 17:45:00
12001,Alachua,Florida,370,2022-09-28 18:00:00
12003,Baker,Florida,24,2022-09-28 18:00:00
12005,Bay,Florida,62,2022-09-28 18:00:00
12009,Brevard,Florida,4252,2022-09-28 18:00:00
12011,Broward,Florida,17914,2022-09-28 18:00:00
12013,Calhoun,Florida,0,2022-09-28 18:00:00
12015,Charlotte,Florida,60257,2022-09-28 18:00:00
12017,Citrus,Florida,1,2022-09-28 18:00:00
12019,Clay,Florida,3,2022-09-28 18:00:00
12021,Collier,Florida,131356,2022-09-28 18:00:00
12023,Columbia,Florida,48,2022-09-28 18:00:00
12027,DeSoto,Florida,1961,2022-09-28 18:00:00
12029,Dixie,Florida,58,2022-09-28 18:00:00
12031,Duval,Florida,281,2022-09-28 18:00:00
12033,Escambia,Florida,21,2022-09-28 18:00:00
12035,Flagler,Florida,334,2022-09-28 18:00:00
12037,Franklin,Florida,13,2022-09-28 18:00:00
12039,Gadsden,Florida,11,2022-09-28 18:00:00
12041,Gilchrist,Florida,2,2022-09-28 18:00:00
12043,Glades,Florida,18,2022-09-28 18:00:00
12049,Hardee,Florida,486,2022-09-28 18:00:00
12051,Hendry,Florida,5532,2022-09-28 18:00:00
12053,Hernando,Florida,211,2022-09-28 18:00:00
12055,Highlands,Florida,314,2022-09-28 18:00:00
12057,Hillsborough,Florida,31455,2022-09-28 18:00:00
12059,Holmes,Florida,0,2022-09-28 18:00:00
12061,Indian River,Florida,213,2022-09-28 18:00:00
12063,Jackson,Florida,75,2022-09-28 18:00:00
12065,Jefferson,Florida,13,2022-09-28 18:00:00
12069,Lake,Florida,1002,2022-09-28 18:00:00
12071,Lee,Florida,269292,2022-09-28 18:00:00
12073,Leon,Florida,129,2022-09-28 18:00:00
12075,Levy,Florida,12,2022-09-28 18:00:00
12081,Manatee,Florida,52184,2022-09-28 18:00:00
12083,Marion,Florida,3,2022-09-28 18:00:00
12085,Martin,Florida,814,2022-09-28 18:00:00
12086,Miami-Dade,Florida,33087,2022-09-28 18:00:00
12087,Monroe,Florida,1233,2022-09-28 18:00:00
12089,Nassau,Florida,4,2022-09-28 18:00:00
12091,Okaloosa,Florida,1,2022-09-28 18:00:00
12093,Okeechobee,Florida,28,2022-09-28 18:00:00
12095,Orange,Florida,375,2022-09-28 18:00:00
12097,Osceola,Florida,107,2022-09-28 18:00:00
12099,Palm Beach,Florida,13110,2022-09-28 18:00:00
12101,Pasco,Florida,696,2022-09-28 18:00:00
12103,Pinellas,Florida,56779,2022-09-28 18:00:00
12105,Polk,Florida,2994,2022-09-28 18:00:00
12107,Putnam,Florida,1,2022-09-28 18:00:00
12113,Santa Rosa,Florida,3,2022-09-28 18:00:00
12115,Sarasota,Florida,153742,2022-09-28 18:00:00
12117,Seminole,Florida,130,2022-09-28 18:00:00
12109,St. Johns,Florida,1,2022-09-28 18:00:00
12111,St. Lucie,Florida,82,2022-09-28 18:00:00
12121,Suwannee,Florida,17,2022-09-28 18:00:00
12123,Taylor,Florida,2,2022-09-28 18:00:00
12127,Volusia,Florida,1384,2022-09-28 18:00:00
12129,Wakulla,Florida,177,2022-09-28 18:00:00
12131,Walton,Florida,45,2022-09-28 18:00:00
12133,Washington,Florida,0,2022-09-28 18:00:00
12001,Alachua,Florida,540,2022-09-28 18:15:00
12003,Baker,Florida,350,2022-09-28 18:15:00
12005,Bay,Florida,25,2022-09-28 18:15:00
12009,Brevard,Florida,4127,2022-09-28 18:15:00
12011,Broward,Florida,17276,2022-09-28 18:15:00
12013,Calhoun,Florida,1,2022-09-28 18:15:00
12015,Charlotte,Florida,72953,2022-09-28 18:15:00
12019,Clay,Florida,2,2022-09-28 18:15:00
12021,Collier,Florida,134940,2022-09-28 18:15:00
12023,Columbia,Florida,51,2022-09-28 18:15:00
12027,DeSoto,Florida,1966,2022-09-28 18:15:00
12029,Dixie,Florida,58,2022-09-28 18:15:00
12031,Duval,Florida,281,2022-09-28 18:15:00
12033,Escambia,Florida,21,2022-09-28 18:15:00
12035,Flagler,Florida,10,2022-09-28 18:15:00
12037,Franklin,Florida,13,2022-09-28 18:15:00
12039,Gadsden,Florida,11,2022-09-28 18:15:00
12041,Gilchrist,Florida,11,2022-09-28 18:15:00
12043,Glades,Florida,18,2022-09-28 18:15:00
12047,Hamilton,Florida,1,2022-09-28 18:15:00
12049,Hardee,Florida,486,2022-09-28 18:15:00
12051,Hendry,Florida,5534,2022-09-28 18:15:00
12053,Hernando,Florida,543,2022-09-28 18:15:00
12055,Highlands,Florida,314,2022-09-28 18:15:00
12057,Hillsborough,Florida,35327,2022-09-28 18:15:00
12059,Holmes,Florida,0,2022-09-28 18:15:00
12061,Indian River,Florida,183,2022-09-28 18:15:00
12063,Jackson,Florida,75,2022-09-28 18:15:00
12065,Jefferson,Florida,13,2022-09-28 18:15:00
12069,Lake,Florida,1000,2022-09-28 18:15:00
12071,Lee,Florida,288364,2022-09-28 18:15:00
12073,Leon,Florida,129,2022-09-28 18:15:00
12075,Levy,Florida,12,2022-09-28 18:15:00
12081,Manatee,Florida,55233,2022-09-28 18:15:00
12083,Marion,Florida,19,2022-09-28 18:15:00
12085,Martin,Florida,319,2022-09-28 18:15:00
12086,Miami-Dade,Florida,32982,2022-09-28 18:15:00
12087,Monroe,Florida,1232,2022-09-28 18:15:00
12089,Nassau,Florida,4,2022-09-28 18:15:00
12091,Okaloosa,Florida,1,2022-09-28 18:15:00
12093,Okeechobee,Florida,32,2022-09-28 18:15:00
12095,Orange,Florida,432,2022-09-28 18:15:00
12097,Osceola,Florida,106,2022-09-28 18:15:00
12099,Palm Beach,Florida,13438,2022-09-28 18:15:00
12101,Pasco,Florida,2334,2022-09-28 18:15:00
12103,Pinellas,Florida,59999,2022-09-28 18:15:00
12105,Polk,Florida,3072,2022-09-28 18:15:00
12107,Putnam,Florida,1,2022-09-28 18:15:00
12113,Santa Rosa,Florida,6,2022-09-28 18:15:00
12115,Sarasota,Florida,157648,2022-09-28 18:15:00
12117,Seminole,Florida,130,2022-09-28 18:15:00
12109,St. Johns,Florida,1,2022-09-28 18:15:00
12111,St. Lucie,Florida,70,2022-09-28 18:15:00
12119,Sumter,Florida,1,2022-09-28 18:15:00
12121,Suwannee,Florida,12,2022-09-28 18:15:00
12127,Volusia,Florida,1414,2022-09-28 18:15:00
12129,Wakulla,Florida,175,2022-09-28 18:15:00
12131,Walton,Florida,45,2022-09-28 18:15:00
12133,Washington,Florida,0,2022-09-28 18:15:00
12001,Alachua,Florida,10,2022-09-28 18:30:00
12003,Baker,Florida,469,2022-09-28 18:30:00
12005,Bay,Florida,26,2022-09-28 18:30:00
12009,Brevard,Florida,4064,2022-09-28 18:30:00
12011,Broward,Florida,16600,2022-09-28 18:30:00
12013,Calhoun,Florida,0,2022-09-28 18:30:00
12015,Charlotte,Florida,73429,2022-09-28 18:30:00
12017,Citrus,Florida,4,2022-09-28 18:30:00
12019,Clay,Florida,2,2022-09-28 18:30:00
12021,Collier,Florida,147351,2022-09-28 18:30:00
12023,Columbia,Florida,106,2022-09-28 18:30:00
12027,DeSoto,Florida,2025,2022-09-28 18:30:00
12029,Dixie,Florida,27,2022-09-28 18:30:00
12031,Duval,Florida,89,2022-09-28 18:30:00
12033,Escambia,Florida,19,2022-09-28 18:30:00
12035,Flagler,Florida,11,2022-09-28 18:30:00
12037,Franklin,Florida,13,2022-09-28 18:30:00
12039,Gadsden,Florida,51,2022-09-28 18:30:00
12041,Gilchrist,Florida,11,2022-09-28 18:30:00
12043,Glades,Florida,18,2022-09-28 18:30:00
12047,Hamilton,Florida,1,2022-09-28 18:30:00
12049,Hardee,Florida,499,2022-09-28 18:30:00
12051,Hendry,Florida,5535,2022-09-28 18:30:00
12053,Hernando,Florida,563,2022-09-28 18:30:00
12055,Highlands,Florida,314,2022-09-28 18:30:00
12057,Hillsborough,Florida,996,2022-09-28 18:30:00
12059,Holmes,Florida,0,2022-09-28 18:30:00
12061,Indian River,Florida,193,2022-09-28 18:30:00
12063,Jackson,Florida,75,2022-09-28 18:30:00
12065,Jefferson,Florida,11,2022-09-28 18:30:00
12069,Lake,Florida,36,2022-09-28 18:30:00
12071,Lee,Florida,310350,2022-09-28 18:30:00
12073,Leon,Florida,29,2022-09-28 18:30:00
12075,Levy,Florida,12,2022-09-28 18:30:00
12081,Manatee,Florida,53969,2022-09-28 18:30:00
12083,Marion,Florida,31,2022-09-28 18:30:00
12085,Martin,Florida,381,2022-09-28 18:30:00
12086,Miami-Dade,Florida,32472,2022-09-28 18:30:00
12087,Monroe,Florida,1329,2022-09-28 18:30:00
12089,Nassau,Florida,4,2022-09-28 18:30:00
12091,Okaloosa,Florida,2,2022-09-28 18:30:00
12093,Okeechobee,Florida,185,2022-09-28 18:30:00
12095,Orange,Florida,496,2022-09-28 18:30:00
12097,Osceola,Florida,104,2022-09-28 18:30:00
12099,Palm Beach,Florida,14042,2022-09-28 18:30:00
12101,Pasco,Florida,229,2022-09-28 18:30:00
12103,Pinellas,Florida,66726,2022-09-28 18:30:00
12105,Polk,Florida,1388,2022-09-28 18:30:00
12107,Putnam,Florida,1,2022-09-28 18:30:00
12113,Santa Rosa,Florida,10,2022-09-28 18:30:00
12115,Sarasota,Florida,179726,2022-09-28 18:30:00
12117,Seminole,Florida,2109,2022-09-28 18:30:00
12109,St. Johns,Florida,1,2022-09-28 18:30:00
12111,St. Lucie,Florida,229,2022-09-28 18:30:00
12119,Sumter,Florida,1,2022-09-28 18:30:00
12121,Suwannee,Florida,28,2022-09-28 18:30:00
12127,Volusia,Florida,1374,2022-09-28 18:30:00
12129,Wakulla,Florida,173,2022-09-28 18:30:00
12131,Walton,Florida,46,2022-09-28 18:30:00
12133,Washington,Florida,0,2022-09-28 18:30:00
12001,Alachua,Florida,698,2022-09-28 18:45:00
12003,Baker,Florida,469,2022-09-28 18:45:00
12005,Bay,Florida,506,2022-09-28 18:45:00
12009,Brevard,Florida,3972,2022-09-28 18:45:00
12011,Broward,Florida,15652,2022-09-28 18:45:00
12013,Calhoun,Florida,0,2022-09-28 18:45:00
12015,Charlotte,Florida,82288,2022-09-28 18:45:00
12017,Citrus,Florida,146,2022-09-28 18:45:00
12019,Clay,Florida,84,2022-09-28 18:45:00
12021,Collier,Florida,157738,2022-09-28 18:45:00
12023,Columbia,Florida,101,2022-09-28 18:45:00
12027,DeSoto,Florida,1910,2022-09-28 18:45:00
12029,Dixie,Florida,27,2022-09-28 18:45:00
12031,Duval,Florida,44,2022-09-28 18:45:00
12033,Escambia,Florida,19,2022-09-28 18:45:00
12035,Flagler,Florida,10,2022-09-28 18:45:00
12037,Franklin,Florida,13,2022-09-28 18:45:00
12039,Gadsden,Florida,0,2022-09-28 18:45:00
12041,Gilchrist,Florida,11,2022-09-28 18:45:00
12043,Glades,Florida,18,2022-09-28 18:45:00
12045,Gulf,Florida,1,2022-09-28 18:45:00
12047,Hamilton,Florida,3,2022-09-28 18:45:00
12049,Hardee,Florida,0,2022-09-28 18:45:00
12051,Hendry,Florida,5557,2022-09-28 18:45:00
12053,Hernando,Florida,564,2022-09-28 18:45:00
12055,Highlands,Florida,314,2022-09-28 18:45:00
12057,Hillsborough,Florida,4,2022-09-28 18:45:00
12059,Holmes,Florida,0,2022-09-28 18:45:00
12061,Indian River,Florida,194,2022-09-28 18:45:00
12063,Jackson,Florida,75,2022-09-28 18:45:00
12065,Jefferson,Florida,11,2022-09-28 18:45:00
12069,Lake,Florida,1914,2022-09-28 18:45:00
12071,Lee,Florida,328648,2022-09-28 18:45:00
12073,Leon,Florida,32,2022-09-28 18:45:00
12077,Liberty,Florida,0,2022-09-28 18:45:00
12081,Manatee,Florida,43926,2022-09-28 18:45:00
12083,Marion,Florida,205,2022-09-28 18:45:00
12085,Martin,Florida,386,2022-09-28 18:45:00
12086,Miami-Dade,Florida,33695,2022-09-28 18:45:00
12087,Monroe,Florida,1382,2022-09-28 18:45:00
12089,Nassau,Florida,3,2022-09-28 18:45:00
12091,Okaloosa,Florida,2,2022-09-28 18:45:00
12093,Okeechobee,Florida,186,2022-09-28 18:45:00
12095,Orange,Florida,430,2022-09-28 18:45:00
12097,Osceola,Florida,78,2022-09-28 18:45:00
12099,Palm Beach,Florida,14226,2022-09-28 18:45:00
12101,Pasco,Florida,243,2022-09-28 18:45:00
12103,Pinellas,Florida,72013,2022-09-28 18:45:00
12105,Polk,Florida,1565,2022-09-28 18:45:00
12107,Putnam,Florida,1,2022-09-28 18:45:00
12113,Santa Rosa,Florida,10,2022-09-28 18:45:00
12115,Sarasota,Florida,182756,2022-09-28 18:45:00
12117,Seminole,Florida,2140,2022-09-28 18:45:00
12109,St. Johns,Florida,2,2022-09-28 18:45:00
12111,St. Lucie,Florida,219,2022-09-28 18:45:00
12119,Sumter,Florida,1,2022-09-28 18:45:00
12121,Suwannee,Florida,29,2022-09-28 18:45:00
12127,Volusia,Florida,4775,2022-09-28 18:45:00
12129,Wakulla,Florida,275,2022-09-28 18:45:00
12131,Walton,Florida,43,2022-09-28 18:45:00
12133,Washington,Florida,0,2022-09-28 18:45:00
12001,Alachua,Florida,700,2022-09-28 19:00:00
12005,Bay,Florida,628,2022-09-28 19:00:00
12009,Brevard,Florida,3706,2022-09-28 19:00:00
12011,Broward,Florida,15641,2022-09-28 19:00:00
12013,Calhoun,Florida,0,2022-09-28 19:00:00
12015,Charlotte,Florida,94532,2022-09-28 19:00:00
12017,Citrus,Florida,8,2022-09-28 19:00:00
12019,Clay,Florida,477,2022-09-28 19:00:00
12021,Collier,Florida,161513,2022-09-28 19:00:00
12023,Columbia,Florida,106,2022-09-28 19:00:00
12027,DeSoto,Florida,3195,2022-09-28 19:00:00
12029,Dixie,Florida,27,2022-09-28 19:00:00
12031,Duval,Florida,44,2022-09-28 19:00:00
12033,Escambia,Florida,19,2022-09-28 19:00:00
12035,Flagler,Florida,11,2022-09-28 19:00:00
12037,Franklin,Florida,13,2022-09-28 19:00:00
12039,Gadsden,Florida,0,2022-09-28 19:00:00
12041,Gilchrist,Florida,11,2022-09-28 19:00:00
12043,Glades,Florida,18,2022-09-28 19:00:00
12045,Gulf,Florida,94,2022-09-28 19:00:00
12047,Hamilton,Florida,7,2022-09-28 19:00:00
12049,Hardee,Florida,702,2022-09-28 19:00:00
12051,Hendry,Florida,5559,2022-09-28 19:00:00
12053,Hernando,Florida,564,2022-09-28 19:00:00
12055,Highlands,Florida,315,2022-09-28 19:00:00
12057,Hillsborough,Florida,43186,2022-09-28 19:00:00
12059,Holmes,Florida,0,2022-09-28 19:00:00
12061,Indian River,Florida,230,2022-09-28 19:00:00
12063,Jackson,Florida,0,2022-09-28 19:00:00
12065,Jefferson,Florida,10,2022-09-28 19:00:00
12069,Lake,Florida,3,2022-09-28 19:00:00
12071,Lee,Florida,343637,2022-09-28 19:00:00
12073,Leon,Florida,39,2022-09-28 19:00:00
12075,Levy,Florida,0,2022-09-28 19:00:00
12077,Liberty,Florida,0,2022-09-28 19:00:00
12081,Manatee,Florida,74197,2022-09-28 19:00:00
12083,Marion,Florida,218,2022-09-28 19:00:00
12085,Martin,Florida,334,2022-09-28 19:00:00
12086,Miami-Dade,Florida,33686,2022-09-28 19:00:00
12087,Monroe,Florida,1237,2022-09-28 19:00:00
12089,Nassau,Florida,1,2022-09-28 19:00:00
12091,Okaloosa,Florida,17,2022-09-28 19:00:00
12093,Okeechobee,Florida,179,2022-09-28 19:00:00
12095,Orange,Florida,473,2022-09-28 19:00:00
12097,Osceola,Florida,100,2022-09-28 19:00:00
12099,Palm Beach,Florida,16919,2022-09-28 19:00:00
12101,Pasco,Florida,2501,2022-09-28 19:00:00
12103,Pinellas,Florida,72096,2022-09-28 19:00:00
12105,Polk,Florida,6069,2022-09-28 19:00:00
12107,Putnam,Florida,1,2022-09-28 19:00:00
12113,Santa Rosa,Florida,8,2022-09-28 19:00:00
12115,Sarasota,Florida,190564,2022-09-28 19:00:00
12117,Seminole,Florida,2212,2022-09-28 19:00:00
12109,St. Johns,Florida,34,2022-09-28 19:00:00
12111,St. Lucie,Florida,214,2022-09-28 19:00:00
12119,Sumter,Florida,0,2022-09-28 19:00:00
12121,Suwannee,Florida,30,2022-09-28 19:00:00
12127,Volusia,Florida,5458,2022-09-28 19:00:00
12129,Wakulla,Florida,275,2022-09-28 19:00:00
12131,Walton,Florida,30,2022-09-28 19:00:00
12133,Washington,Florida,0,2022-09-28 19:00:00
12001,Alachua,Florida,8,2022-09-28 19:15:00
12005,Bay,Florida,25,2022-09-28 19:15:00
12009,Brevard,Florida,3637,2022-09-28 19:15:00
12011,Broward,Florida,10756,2022-09-28 19:15:00
12013,Calhoun,Florida,0,2022-09-28 19:15:00
12015,Charlotte,Florida,105107,2022-09-28 19:15:00
12017,Citrus,Florida,689,2022-09-28 19:15:00
12019,Clay,Florida,667,2022-09-28 19:15:00
12021,Collier,Florida,170078,2022-09-28 19:15:00
12023,Columbia,Florida,106,2022-09-28 19:15:00
12027,DeSoto,Florida,3339,2022-09-28 19:15:00
12031,Duval,Florida,44,2022-09-28 19:15:00
12033,Escambia,Florida,20,2022-09-28 19:15:00
12035,Flagler,Florida,9,2022-09-28 19:15:00
12037,Franklin,Florida,13,2022-09-28 19:15:00
12039,Gadsden,Florida,41,2022-09-28 19:15:00
12041,Gilchrist,Florida,5,2022-09-28 19:15:00
12043,Glades,Florida,18,2022-09-28 19:15:00
12045,Gulf,Florida,1,2022-09-28 19:15:00
12047,Hamilton,Florida,8,2022-09-28 19:15:00
12049,Hardee,Florida,772,2022-09-28 19:15:00
12051,Hendry,Florida,5558,2022-09-28 19:15:00
12053,Hernando,Florida,524,2022-09-28 19:15:00
12055,Highlands,Florida,319,2022-09-28 19:15:00
12057,Hillsborough,Florida,46074,2022-09-28 19:15:00
12059,Holmes,Florida,0,2022-09-28 19:15:00
12061,Indian River,Florida,230,2022-09-28 19:15:00
12063,Jackson,Florida,0,2022-09-28 19:15:00
12065,Jefferson,Florida,8,2022-09-28 19:15:00
12069,Lake,Florida,2083,2022-09-28 19:15:00
12071,Lee,Florida,373756,2022-09-28 19:15:00
12073,Leon,Florida,156,2022-09-28 19:15:00
12075,Levy,Florida,23,2022-09-28 19:15:00
12079,Madison,Florida,19,2022-09-28 19:15:00
12081,Manatee,Florida,82070,2022-09-28 19:15:00
12083,Marion,Florida,238,2022-09-28 19:15:00
12085,Martin,Florida,335,2022-09-28 19:15:00
12086,Miami-Dade,Florida,33359,2022-09-28 19:15:00
12087,Monroe,Florida,1868,2022-09-28 19:15:00
12089,Nassau,Florida,2,2022-09-28 19:15:00
12091,Okaloosa,Florida,17,2022-09-28 19:15:00
12093,Okeechobee,Florida,178,2022-09-28 19:15:00
12095,Orange,Florida,468,2022-09-28 19:15:00
12097,Osceola,Florida,677,2022-09-28 19:15:00
12099,Palm Beach,Florida,18182,2022-09-28 19:15:00
12101,Pasco,Florida,3460,2022-09-28 19:15:00
12103,Pinellas,Florida,72526,2022-09-28 19:15:00
12105,Polk,Florida,5563,2022-09-28 19:15:00
12107,Putnam,Florida,1,2022-09-28 19:15:00
12115,Sarasota,Florida,209152,2022-09-28 19:15:00
12117,Seminole,Florida,2080,2022-09-28 19:15:00
12109,St. Johns,Florida,33,2022-09-28 19:15:00
12111,St. Lucie,Florida,200,2022-09-28 19:15:00
12119,Sumter,Florida,19,2022-09-28 19:15:00
12121,Suwannee,Florida,30,2022-09-28 19:15:00
12127,Volusia,Florida,2112,2022-09-28 19:15:00
12129,Wakulla,Florida,37,2022-09-28 19:15:00
12131,Walton,Florida,30,2022-09-28 19:15:00
12133,Washington,Florida,0,2022-09-28 19:15:00
12001,Alachua,Florida,21,2022-09-28 19:30:00
12005,Bay,Florida,25,2022-09-28 19:30:00
12009,Brevard,Florida,3374,2022-09-28 19:30:00
12011,Broward,Florida,10686,2022-09-28 19:30:00
12013,Calhoun,Florida,0,2022-09-28 19:30:00
12015,Charlotte,Florida,110751,2022-09-28 19:30:00
