fips_code,county,state,customers_out,run_start_time
48473,Waller,Texas,1,2021-02-14 18:00:00
48477,Washington,Texas,42,2021-02-14 18:00:00
48479,Webb,Texas,4,2021-02-14 18:00:00
48485,Wichita,Texas,160,2021-02-14 18:00:00
48489,Willacy,Texas,824,2021-02-14 18:00:00
48491,Williamson,Texas,156,2021-02-14 18:00:00
48493,Wilson,Texas,2,2021-02-14 18:00:00
48495,Winkler,Texas,30,2021-02-14 18:00:00
48497,Wise,Texas,47,2021-02-14 18:00:00
48499,Wood,Texas,132,2021-02-14 18:00:00
48501,Yoakum,Texas,10,2021-02-14 18:00:00
48001,Anderson,Texas,108,2021-02-14 18:15:00
48003,Andrews,Texas,100,2021-02-14 18:15:00
48005,Angelina,Texas,17,2021-02-14 18:15:00
48007,Aransas,Texas,6,2021-02-14 18:15:00
48009,Archer,Texas,43,2021-02-14 18:15:00
48011,Armstrong,Texas,2,2021-02-14 18:15:00
48013,Atascosa,Texas,16,2021-02-14 18:15:00
48019,Bandera,Texas,17,2021-02-14 18:15:00
48021,Bastrop,Texas,40,2021-02-14 18:15:00
48025,Bee,Texas,14,2021-02-14 18:15:00
48027,Bell,Texas,1340,2021-02-14 18:15:00
48029,Bexar,Texas,191,2021-02-14 18:15:00
48031,Blanco,Texas,183,2021-02-14 18:15:00
48033,Borden,Texas,79,2021-02-14 18:15:00
48035,Bosque,Texas,2,2021-02-14 18:15:00
48039,Brazoria,Texas,1,2021-02-14 18:15:00
48041,Brazos,Texas,2,2021-02-14 18:15:00
48043,Brewster,Texas,4,2021-02-14 18:15:00
48047,Brooks,Texas,12,2021-02-14 18:15:00
48049,Brown,Texas,4,2021-02-14 18:15:00
48053,Burnet,Texas,42,2021-02-14 18:15:00
48055,Caldwell,Texas,35,2021-02-14 18:15:00
48059,Callahan,Texas,3,2021-02-14 18:15:00
48061,Cameron,Texas,183,2021-02-14 18:15:00
48071,Chambers,Texas,1,2021-02-14 18:15:00
48081,Coke,Texas,331,2021-02-14 18:15:00
48085,Collin,Texas,767,2021-02-14 18:15:00
48089,Colorado,Texas,5,2021-02-14 18:15:00
48091,Comal,Texas,144,2021-02-14 18:15:00
48095,Concho,Texas,7,2021-02-14 18:15:00
48097,Cooke,Texas,1,2021-02-14 18:15:00
48099,Coryell,Texas,214,2021-02-14 18:15:00
48103,Crane,Texas,5,2021-02-14 18:15:00
48113,Dallas,Texas,2387,2021-02-14 18:15:00
48115,Dawson,Texas,324,2021-02-14 18:15:00
48117,Deaf Smith,Texas,46,2021-02-14 18:15:00
48121,Denton,Texas,8642,2021-02-14 18:15:00
48123,DeWitt,Texas,97,2021-02-14 18:15:00
48135,Ector,Texas,1359,2021-02-14 18:15:00
48137,Edwards,Texas,1272,2021-02-14 18:15:00
48139,Ellis,Texas,1800,2021-02-14 18:15:00
48143,Erath,Texas,48,2021-02-14 18:15:00
48145,Falls,Texas,351,2021-02-14 18:15:00
48147,Fannin,Texas,3,2021-02-14 18:15:00
48151,Fisher,Texas,11,2021-02-14 18:15:00
48155,Foard,Texas,1,2021-02-14 18:15:00
48157,Fort Bend,Texas,2,2021-02-14 18:15:00
48161,Freestone,Texas,1252,2021-02-14 18:15:00
48165,Gaines,Texas,232,2021-02-14 18:15:00
48167,Galveston,Texas,200,2021-02-14 18:15:00
48169,Garza,Texas,4,2021-02-14 18:15:00
48171,Gillespie,Texas,5604,2021-02-14 18:15:00
48173,Glasscock,Texas,499,2021-02-14 18:15:00
48177,Gonzales,Texas,183,2021-02-14 18:15:00
48179,Gray,Texas,29,2021-02-14 18:15:00
48181,Grayson,Texas,2427,2021-02-14 18:15:00
48187,Guadalupe,Texas,224,2021-02-14 18:15:00
48201,Harris,Texas,1329,2021-02-14 18:15:00
48209,Hays,Texas,7,2021-02-14 18:15:00
48213,Henderson,Texas,11,2021-02-14 18:15:00
48215,Hidalgo,Texas,301,2021-02-14 18:15:00
48217,Hill,Texas,8,2021-02-14 18:15:00
48221,Hood,Texas,68,2021-02-14 18:15:00
48225,Houston,Texas,1,2021-02-14 18:15:00
48227,Howard,Texas,687,2021-02-14 18:15:00
48231,Hunt,Texas,17,2021-02-14 18:15:00
48235,Irion,Texas,142,2021-02-14 18:15:00
48237,Jack,Texas,1,2021-02-14 18:15:00
48243,Jeff Davis,Texas,18,2021-02-14 18:15:00
48245,Jefferson,Texas,5,2021-02-14 18:15:00
48247,Jim Hogg,Texas,72,2021-02-14 18:15:00
48251,Johnson,Texas,638,2021-02-14 18:15:00
48253,Jones,Texas,35,2021-02-14 18:15:00
48255,Karnes,Texas,32,2021-02-14 18:15:00
48257,Kaufman,Texas,124,2021-02-14 18:15:00
48259,Kendall,Texas,191,2021-02-14 18:15:00
48261,Kenedy,Texas,1,2021-02-14 18:15:00
48265,Kerr,Texas,3207,2021-02-14 18:15:00
48267,Kimble,Texas,783,2021-02-14 18:15:00
48273,Kleberg,Texas,19,2021-02-14 18:15:00
48277,Lamar,Texas,8,2021-02-14 18:15:00
48281,Lampasas,Texas,97,2021-02-14 18:15:00
48283,La Salle,Texas,3,2021-02-14 18:15:00
48285,Lavaca,Texas,100,2021-02-14 18:15:00
48289,Leon,Texas,25,2021-02-14 18:15:00
48293,Limestone,Texas,2851,2021-02-14 18:15:00
48295,Lipscomb,Texas,1,2021-02-14 18:15:00
48297,Live Oak,Texas,5,2021-02-14 18:15:00
48299,Llano,Texas,243,2021-02-14 18:15:00
48303,Lubbock,Texas,682,2021-02-14 18:15:00
48305,Lynn,Texas,2239,2021-02-14 18:15:00
48307,McCulloch,Texas,123,2021-02-14 18:15:00
48309,McLennan,Texas,124,2021-02-14 18:15:00
48311,McMullen,Texas,1,2021-02-14 18:15:00
48317,Martin,Texas,816,2021-02-14 18:15:00
48319,Mason,Texas,464,2021-02-14 18:15:00
48323,Maverick,Texas,12,2021-02-14 18:15:00
48325,Medina,Texas,57,2021-02-14 18:15:00
48327,Menard,Texas,43,2021-02-14 18:15:00
48329,Midland,Texas,3214,2021-02-14 18:15:00
48331,Milam,Texas,11,2021-02-14 18:15:00
48335,Mitchell,Texas,1221,2021-02-14 18:15:00
48353,Nolan,Texas,513,2021-02-14 18:15:00
48355,Nueces,Texas,31,2021-02-14 18:15:00
48361,Orange,Texas,1,2021-02-14 18:15:00
48367,Parker,Texas,566,2021-02-14 18:15:00
48369,Parmer,Texas,1,2021-02-14 18:15:00
48371,Pecos,Texas,110,2021-02-14 18:15:00
48373,Polk,Texas,76,2021-02-14 18:15:00
48375,Potter,Texas,2,2021-02-14 18:15:00
48377,Presidio,Texas,4,2021-02-14 18:15:00
48379,Rains,Texas,3,2021-02-14 18:15:00
48381,Randall,Texas,59,2021-02-14 18:15:00
48383,Reagan,Texas,630,2021-02-14 18:15:00
48385,Real,Texas,101,2021-02-14 18:15:00
48389,Reeves,Texas,101,2021-02-14 18:15:00
48393,Roberts,Texas,1,2021-02-14 18:15:00
48395,Robertson,Texas,221,2021-02-14 18:15:00
48397,Rockwall,Texas,55,2021-02-14 18:15:00
48399,Runnels,Texas,11,2021-02-14 18:15:00
48401,Rusk,Texas,4,2021-02-14 18:15:00
48407,San Jacinto,Texas,79,2021-02-14 18:15:00
48409,San Patricio,Texas,44,2021-02-14 18:15:00
48411,San Saba,Texas,5,2021-02-14 18:15:00
48413,Schleicher,Texas,62,2021-02-14 18:15:00
48415,Scurry,Texas,536,2021-02-14 18:15:00
48423,Smith,Texas,892,2021-02-14 18:15:00
48425,Somervell,Texas,50,2021-02-14 18:15:00
48427,Starr,Texas,4,2021-02-14 18:15:00
48429,Stephens,Texas,4,2021-02-14 18:15:00
48431,Sterling,Texas,500,2021-02-14 18:15:00
48435,Sutton,Texas,252,2021-02-14 18:15:00
48439,Tarrant,Texas,358,2021-02-14 18:15:00
48441,Taylor,Texas,3151,2021-02-14 18:15:00
48451,Tom Green,Texas,392,2021-02-14 18:15:00
48453,Travis,Texas,375,2021-02-14 18:15:00
48459,Upshur,Texas,1,2021-02-14 18:15:00
48461,Upton,Texas,343,2021-02-14 18:15:00
48463,Uvalde,Texas,14,2021-02-14 18:15:00
48467,Van Zandt,Texas,162,2021-02-14 18:15:00
48469,Victoria,Texas,343,2021-02-14 18:15:00
48473,Waller,Texas,1,2021-02-14 18:15:00
48477,Washington,Texas,365,2021-02-14 18:15:00
48485,Wichita,Texas,160,2021-02-14 18:15:00
48489,Willacy,Texas,820,2021-02-14 18:15:00
48491,Williamson,Texas,238,2021-02-14 18:15:00
48493,Wilson,Texas,2,2021-02-14 18:15:00
48495,Winkler,Texas,30,2021-02-14 18:15:00
48497,Wise,Texas,62,2021-02-14 18:15:00
48499,Wood,Texas,132,2021-02-14 18:15:00
48501,Yoakum,Texas,5,2021-02-14 18:15:00
48503,Young,Texas,1,2021-02-14 18:15:00
48001,Anderson,Texas,112,2021-02-14 18:30:00
48003,Andrews,Texas,101,2021-02-14 18:30:00
48005,Angelina,Texas,17,2021-02-14 18:30:00
48007,Aransas,Texas,6,2021-02-14 18:30:00
48009,Archer,Texas,43,2021-02-14 18:30:00
48011,Armstrong,Texas,2,2021-02-14 18:30:00
48013,Atascosa,Texas,16,2021-02-14 18:30:00
48019,Bandera,Texas,73,2021-02-14 18:30:00
48021,Bastrop,Texas,14,2021-02-14 18:30:00
48025,Bee,Texas,14,2021-02-14 18:30:00
48027,Bell,Texas,1343,2021-02-14 18:30:00
48029,Bexar,Texas,426,2021-02-14 18:30:00
48031,Blanco,Texas,138,2021-02-14 18:30:00
48033,Borden,Texas,79,2021-02-14 18:30:00
48035,Bosque,Texas,2,2021-02-14 18:30:00
48039,Brazoria,Texas,1,2021-02-14 18:30:00
48043,Brewster,Texas,4,2021-02-14 18:30:00
48047,Brooks,Texas,12,2021-02-14 18:30:00
48049,Brown,Texas,4,2021-02-14 18:30:00
48053,Burnet,Texas,31,2021-02-14 18:30:00
48055,Caldwell,Texas,36,2021-02-14 18:30:00
48059,Callahan,Texas,3,2021-02-14 18:30:00
48061,Cameron,Texas,202,2021-02-14 18:30:00
48071,Chambers,Texas,1,2021-02-14 18:30:00
48073,Cherokee,Texas,1,2021-02-14 18:30:00
48081,Coke,Texas,303,2021-02-14 18:30:00
48085,Collin,Texas,676,2021-02-14 18:30:00
48089,Colorado,Texas,5,2021-02-14 18:30:00
48091,Comal,Texas,144,2021-02-14 18:30:00
48095,Concho,Texas,8,2021-02-14 18:30:00
48099,Coryell,Texas,214,2021-02-14 18:30:00
48103,Crane,Texas,5,2021-02-14 18:30:00
48113,Dallas,Texas,2273,2021-02-14 18:30:00
48115,Dawson,Texas,308,2021-02-14 18:30:00
48117,Deaf Smith,Texas,46,2021-02-14 18:30:00
48121,Denton,Texas,8638,2021-02-14 18:30:00
48123,DeWitt,Texas,147,2021-02-14 18:30:00
48135,Ector,Texas,758,2021-02-14 18:30:00
48137,Edwards,Texas,1274,2021-02-14 18:30:00
48139,Ellis,Texas,1804,2021-02-14 18:30:00
48143,Erath,Texas,48,2021-02-14 18:30:00
48145,Falls,Texas,351,2021-02-14 18:30:00
48147,Fannin,Texas,3,2021-02-14 18:30:00
48151,Fisher,Texas,11,2021-02-14 18:30:00
48155,Foard,Texas,2,2021-02-14 18:30:00
48157,Fort Bend,Texas,1,2021-02-14 18:30:00
48161,Freestone,Texas,1251,2021-02-14 18:30:00
48165,Gaines,Texas,95,2021-02-14 18:30:00
48167,Galveston,Texas,200,2021-02-14 18:30:00
48169,Garza,Texas,4,2021-02-14 18:30:00
48171,Gillespie,Texas,299,2021-02-14 18:30:00
48173,Glasscock,Texas,499,2021-02-14 18:30:00
48177,Gonzales,Texas,188,2021-02-14 18:30:00
48179,Gray,Texas,29,2021-02-14 18:30:00
48181,Grayson,Texas,2427,2021-02-14 18:30:00
48187,Guadalupe,Texas,203,2021-02-14 18:30:00
48201,Harris,Texas,1433,2021-02-14 18:30:00
48209,Hays,Texas,19,2021-02-14 18:30:00
48213,Henderson,Texas,11,2021-02-14 18:30:00
48215,Hidalgo,Texas,292,2021-02-14 18:30:00
48217,Hill,Texas,8,2021-02-14 18:30:00
48221,Hood,Texas,68,2021-02-14 18:30:00
48225,Houston,Texas,1,2021-02-14 18:30:00
48227,Howard,Texas,721,2021-02-14 18:30:00
48231,Hunt,Texas,16,2021-02-14 18:30:00
48235,Irion,Texas,142,2021-02-14 18:30:00
48237,Jack,Texas,1,2021-02-14 18:30:00
48243,Jeff Davis,Texas,18,2021-02-14 18:30:00
48245,Jefferson,Texas,14,2021-02-14 18:30:00
48247,Jim Hogg,Texas,72,2021-02-14 18:30:00
48251,Johnson,Texas,638,2021-02-14 18:30:00
48253,Jones,Texas,55,2021-02-14 18:30:00
48255,Karnes,Texas,32,2021-02-14 18:30:00
48257,Kaufman,Texas,39,2021-02-14 18:30:00
48259,Kendall,Texas,9,2021-02-14 18:30:00
48261,Kenedy,Texas,1,2021-02-14 18:30:00
48265,Kerr,Texas,746,2021-02-14 18:30:00
48267,Kimble,Texas,703,2021-02-14 18:30:00
48273,Kleberg,Texas,19,2021-02-14 18:30:00
48277,Lamar,Texas,8,2021-02-14 18:30:00
48281,Lampasas,Texas,96,2021-02-14 18:30:00
48283,La Salle,Texas,4,2021-02-14 18:30:00
48285,Lavaca,Texas,100,2021-02-14 18:30:00
48289,Leon,Texas,25,2021-02-14 18:30:00
48291,Liberty,Texas,1,2021-02-14 18:30:00
48293,Limestone,Texas,2849,2021-02-14 18:30:00
48295,Lipscomb,Texas,1,2021-02-14 18:30:00
48297,Live Oak,Texas,5,2021-02-14 18:30:00
48299,Llano,Texas,0,2021-02-14 18:30:00
48303,Lubbock,Texas,682,2021-02-14 18:30:00
48305,Lynn,Texas,2238,2021-02-14 18:30:00
48307,McCulloch,Texas,123,2021-02-14 18:30:00
48309,McLennan,Texas,126,2021-02-14 18:30:00
48311,McMullen,Texas,1,2021-02-14 18:30:00
48317,Martin,Texas,732,2021-02-14 18:30:00
48319,Mason,Texas,7,2021-02-14 18:30:00
48323,Maverick,Texas,166,2021-02-14 18:30:00
48325,Medina,Texas,187,2021-02-14 18:30:00
48327,Menard,Texas,44,2021-02-14 18:30:00
48329,Midland,Texas,3215,2021-02-14 18:30:00
48331,Milam,Texas,11,2021-02-14 18:30:00
48335,Mitchell,Texas,1221,2021-02-14 18:30:00
48353,Nolan,Texas,513,2021-02-14 18:30:00
48355,Nueces,Texas,32,2021-02-14 18:30:00
48361,Orange,Texas,2,2021-02-14 18:30:00
48365,Panola,Texas,3,2021-02-14 18:30:00
48367,Parker,Texas,581,2021-02-14 18:30:00
48369,Parmer,Texas,1,2021-02-14 18:30:00
48371,Pecos,Texas,109,2021-02-14 18:30:00
48375,Potter,Texas,2,2021-02-14 18:30:00
48377,Presidio,Texas,4,2021-02-14 18:30:00
48379,Rains,Texas,3,2021-02-14 18:30:00
48381,Randall,Texas,61,2021-02-14 18:30:00
48383,Reagan,Texas,630,2021-02-14 18:30:00
48385,Real,Texas,72,2021-02-14 18:30:00
48389,Reeves,Texas,101,2021-02-14 18:30:00
48393,Roberts,Texas,1,2021-02-14 18:30:00
48395,Robertson,Texas,214,2021-02-14 18:30:00
48397,Rockwall,Texas,55,2021-02-14 18:30:00
48399,Runnels,Texas,11,2021-02-14 18:30:00
48401,Rusk,Texas,4,2021-02-14 18:30:00
48409,San Patricio,Texas,44,2021-02-14 18:30:00
48411,San Saba,Texas,0,2021-02-14 18:30:00
48413,Schleicher,Texas,62,2021-02-14 18:30:00
48415,Scurry,Texas,536,2021-02-14 18:30:00
48423,Smith,Texas,892,2021-02-14 18:30:00
48425,Somervell,Texas,50,2021-02-14 18:30:00
48427,Starr,Texas,4,2021-02-14 18:30:00
48429,Stephens,Texas,4,2021-02-14 18:30:00
48431,Sterling,Texas,356,2021-02-14 18:30:00
48435,Sutton,Texas,252,2021-02-14 18:30:00
48439,Tarrant,Texas,381,2021-02-14 18:30:00
48441,Taylor,Texas,2412,2021-02-14 18:30:00
48451,Tom Green,Texas,526,2021-02-14 18:30:00
48453,Travis,Texas,876,2021-02-14 18:30:00
48459,Upshur,Texas,2,2021-02-14 18:30:00
48461,Upton,Texas,312,2021-02-14 18:30:00
48463,Uvalde,Texas,14,2021-02-14 18:30:00
48467,Van Zandt,Texas,164,2021-02-14 18:30:00
48469,Victoria,Texas,286,2021-02-14 18:30:00
48471,Walker,Texas,2,2021-02-14 18:30:00
48473,Waller,Texas,1,2021-02-14 18:30:00
48477,Washington,Texas,365,2021-02-14 18:30:00
48485,Wichita,Texas,159,2021-02-14 18:30:00
48489,Willacy,Texas,820,2021-02-14 18:30:00
48491,Williamson,Texas,269,2021-02-14 18:30:00
48493,Wilson,Texas,2,2021-02-14 18:30:00
48495,Winkler,Texas,30,2021-02-14 18:30:00
48497,Wise,Texas,65,2021-02-14 18:30:00
48499,Wood,Texas,132,2021-02-14 18:30:00
48501,Yoakum,Texas,4,2021-02-14 18:30:00
48503,Young,Texas,1,2021-02-14 18:30:00
48001,Anderson,Texas,48,2021-02-14 18:45:00
48003,Andrews,Texas,119,2021-02-14 18:45:00
48005,Angelina,Texas,17,2021-02-14 18:45:00
48007,Aransas,Texas,6,2021-02-14 18:45:00
48009,Archer,Texas,43,2021-02-14 18:45:00
48011,Armstrong,Texas,2,2021-02-14 18:45:00
48013,Atascosa,Texas,19,2021-02-14 18:45:00
48019,Bandera,Texas,73,2021-02-14 18:45:00
48021,Bastrop,Texas,13,2021-02-14 18:45:00
48025,Bee,Texas,28,2021-02-14 18:45:00
48027,Bell,Texas,1336,2021-02-14 18:45:00
48029,Bexar,Texas,431,2021-02-14 18:45:00
48031,Blanco,Texas,242,2021-02-14 18:45:00
48033,Borden,Texas,63,2021-02-14 18:45:00
48035,Bosque,Texas,2,2021-02-14 18:45:00
48039,Brazoria,Texas,3,2021-02-14 18:45:00
48043,Brewster,Texas,4,2021-02-14 18:45:00
48047,Brooks,Texas,12,2021-02-14 18:45:00
48053,Burnet,Texas,34,2021-02-14 18:45:00
48055,Caldwell,Texas,58,2021-02-14 18:45:00
48059,Callahan,Texas,3,2021-02-14 18:45:00
48061,Cameron,Texas,210,2021-02-14 18:45:00
48071,Chambers,Texas,1,2021-02-14 18:45:00
48073,Cherokee,Texas,1,2021-02-14 18:45:00
48081,Coke,Texas,331,2021-02-14 18:45:00
48085,Collin,Texas,657,2021-02-14 18:45:00
48089,Colorado,Texas,5,2021-02-14 18:45:00
48091,Comal,Texas,62,2021-02-14 18:45:00
48095,Concho,Texas,210,2021-02-14 18:45:00
48097,Cooke,Texas,4,2021-02-14 18:45:00
48099,Coryell,Texas,214,2021-02-14 18:45:00
48103,Crane,Texas,15,2021-02-14 18:45:00
48113,Dallas,Texas,2238,2021-02-14 18:45:00
48115,Dawson,Texas,308,2021-02-14 18:45:00
48117,Deaf Smith,Texas,46,2021-02-14 18:45:00
48121,Denton,Texas,8638,2021-02-14 18:45:00
48123,DeWitt,Texas,196,2021-02-14 18:45:00
48135,Ector,Texas,715,2021-02-14 18:45:00
48137,Edwards,Texas,1275,2021-02-14 18:45:00
48139,Ellis,Texas,1798,2021-02-14 18:45:00
48143,Erath,Texas,48,2021-02-14 18:45:00
48145,Falls,Texas,351,2021-02-14 18:45:00
48147,Fannin,Texas,3,2021-02-14 18:45:00
48151,Fisher,Texas,11,2021-02-14 18:45:00
48155,Foard,Texas,2,2021-02-14 18:45:00
48157,Fort Bend,Texas,2,2021-02-14 18:45:00
48161,Freestone,Texas,1250,2021-02-14 18:45:00
48165,Gaines,Texas,96,2021-02-14 18:45:00
48167,Galveston,Texas,199,2021-02-14 18:45:00
48169,Garza,Texas,4,2021-02-14 18:45:00
48171,Gillespie,Texas,5620,2021-02-14 18:45:00
48173,Glasscock,Texas,499,2021-02-14 18:45:00
48177,Gonzales,Texas,365,2021-02-14 18:45:00
48179,Gray,Texas,29,2021-02-14 18:45:00
48181,Grayson,Texas,2426,2021-02-14 18:45:00
48187,Guadalupe,Texas,162,2021-02-14 18:45:00
48201,Harris,Texas,1434,2021-02-14 18:45:00
48209,Hays,Texas,20,2021-02-14 18:45:00
48213,Henderson,Texas,11,2021-02-14 18:45:00
48215,Hidalgo,Texas,281,2021-02-14 18:45:00
48217,Hill,Texas,8,2021-02-14 18:45:00
48221,Hood,Texas,17,2021-02-14 18:45:00
48223,Hopkins,Texas,1,2021-02-14 18:45:00
48225,Houston,Texas,1,2021-02-14 18:45:00
48227,Howard,Texas,721,2021-02-14 18:45:00
48231,Hunt,Texas,34,2021-02-14 18:45:00
48235,Irion,Texas,127,2021-02-14 18:45:00
48237,Jack,Texas,2,2021-02-14 18:45:00
48243,Jeff Davis,Texas,18,2021-02-14 18:45:00
48245,Jefferson,Texas,14,2021-02-14 18:45:00
48247,Jim Hogg,Texas,72,2021-02-14 18:45:00
48251,Johnson,Texas,642,2021-02-14 18:45:00
48253,Jones,Texas,55,2021-02-14 18:45:00
48255,Karnes,Texas,32,2021-02-14 18:45:00
48257,Kaufman,Texas,42,2021-02-14 18:45:00
48259,Kendall,Texas,198,2021-02-14 18:45:00
48261,Kenedy,Texas,1,2021-02-14 18:45:00
48265,Kerr,Texas,3257,2021-02-14 18:45:00
48267,Kimble,Texas,785,2021-02-14 18:45:00
48273,Kleberg,Texas,18,2021-02-14 18:45:00
48277,Lamar,Texas,9,2021-02-14 18:45:00
48281,Lampasas,Texas,97,2021-02-14 18:45:00
48283,La Salle,Texas,5,2021-02-14 18:45:00
48285,Lavaca,Texas,100,2021-02-14 18:45:00
48287,Lee,Texas,1,2021-02-14 18:45:00
48289,Leon,Texas,25,2021-02-14 18:45:00
48291,Liberty,Texas,2,2021-02-14 18:45:00
48293,Limestone,Texas,2131,2021-02-14 18:45:00
48295,Lipscomb,Texas,1,2021-02-14 18:45:00
48297,Live Oak,Texas,15,2021-02-14 18:45:00
48299,Llano,Texas,243,2021-02-14 18:45:00
48303,Lubbock,Texas,679,2021-02-14 18:45:00
48305,Lynn,Texas,2171,2021-02-14 18:45:00
48307,McCulloch,Texas,123,2021-02-14 18:45:00
48309,McLennan,Texas,126,2021-02-14 18:45:00
48311,McMullen,Texas,1,2021-02-14 18:45:00
48317,Martin,Texas,659,2021-02-14 18:45:00
48319,Mason,Texas,464,2021-02-14 18:45:00
48323,Maverick,Texas,166,2021-02-14 18:45:00
48325,Medina,Texas,215,2021-02-14 18:45:00
48327,Menard,Texas,44,2021-02-14 18:45:00
48329,Midland,Texas,3194,2021-02-14 18:45:00
48331,Milam,Texas,8,2021-02-14 18:45:00
48335,Mitchell,Texas,1221,2021-02-14 18:45:00
48339,Montgomery,Texas,1,2021-02-14 18:45:00
48353,Nolan,Texas,516,2021-02-14 18:45:00
48355,Nueces,Texas,24,2021-02-14 18:45:00
48361,Orange,Texas,1,2021-02-14 18:45:00
48365,Panola,Texas,3,2021-02-14 18:45:00
48367,Parker,Texas,610,2021-02-14 18:45:00
48369,Parmer,Texas,1,2021-02-14 18:45:00
48371,Pecos,Texas,111,2021-02-14 18:45:00
48375,Potter,Texas,2,2021-02-14 18:45:00
48377,Presidio,Texas,4,2021-02-14 18:45:00
48379,Rains,Texas,3,2021-02-14 18:45:00
48381,Randall,Texas,61,2021-02-14 18:45:00
48383,Reagan,Texas,630,2021-02-14 18:45:00
48385,Real,Texas,101,2021-02-14 18:45:00
48389,Reeves,Texas,101,2021-02-14 18:45:00
48393,Roberts,Texas,1,2021-02-14 18:45:00
48395,Robertson,Texas,214,2021-02-14 18:45:00
48397,Rockwall,Texas,42,2021-02-14 18:45:00
48399,Runnels,Texas,11,2021-02-14 18:45:00
48407,San Jacinto,Texas,1,2021-02-14 18:45:00
48409,San Patricio,Texas,44,2021-02-14 18:45:00
48411,San Saba,Texas,3,2021-02-14 18:45:00
48413,Schleicher,Texas,62,2021-02-14 18:45:00
48415,Scurry,Texas,536,2021-02-14 18:45:00
48423,Smith,Texas,893,2021-02-14 18:45:00
48425,Somervell,Texas,50,2021-02-14 18:45:00
48427,Starr,Texas,4,2021-02-14 18:45:00
48429,Stephens,Texas,4,2021-02-14 18:45:00
48431,Sterling,Texas,474,2021-02-14 18:45:00
48435,Sutton,Texas,252,2021-02-14 18:45:00
48439,Tarrant,Texas,379,2021-02-14 18:45:00
48441,Taylor,Texas,1484,2021-02-14 18:45:00
48451,Tom Green,Texas,590,2021-02-14 18:45:00
48453,Travis,Texas,552,2021-02-14 18:45:00
48459,Upshur,Texas,2,2021-02-14 18:45:00
48461,Upton,Texas,312,2021-02-14 18:45:00
48463,Uvalde,Texas,14,2021-02-14 18:45:00
48467,Van Zandt,Texas,163,2021-02-14 18:45:00
48469,Victoria,Texas,286,2021-02-14 18:45:00
48471,Walker,Texas,2,2021-02-14 18:45:00
48473,Waller,Texas,1,2021-02-14 18:45:00
48477,Washington,Texas,365,2021-02-14 18:45:00
48479,Webb,Texas,4,2021-02-14 18:45:00
48485,Wichita,Texas,159,2021-02-14 18:45:00
48489,Willacy,Texas,820,2021-02-14 18:45:00
48491,Williamson,Texas,489,2021-02-14 18:45:00
48493,Wilson,Texas,2,2021-02-14 18:45:00
48495,Winkler,Texas,30,2021-02-14 18:45:00
48497,Wise,Texas,77,2021-02-14 18:45:00
48499,Wood,Texas,132,2021-02-14 18:45:00
48501,Yoakum,Texas,4,2021-02-14 18:45:00
48503,Young,Texas,1,2021-02-14 18:45:00
48001,Anderson,Texas,48,2021-02-14 19:00:00
48003,Andrews,Texas,120,2021-02-14 19:00:00
48005,Angelina,Texas,17,2021-02-14 19:00:00
48007,Aransas,Texas,6,2021-02-14 19:00:00
48009,Archer,Texas,43,2021-02-14 19:00:00
48011,Armstrong,Texas,2,2021-02-14 19:00:00
48013,Atascosa,Texas,19,2021-02-14 19:00:00
48019,Bandera,Texas,87,2021-02-14 19:00:00
48021,Bastrop,Texas,1,2021-02-14 19:00:00
48025,Bee,Texas,8,2021-02-14 19:00:00
48027,Bell,Texas,1333,2021-02-14 19:00:00
48029,Bexar,Texas,477,2021-02-14 19:00:00
48031,Blanco,Texas,242,2021-02-14 19:00:00
48033,Borden,Texas,63,2021-02-14 19:00:00
48039,Brazoria,Texas,3,2021-02-14 19:00:00
48043,Brewster,Texas,5,2021-02-14 19:00:00
48047,Brooks,Texas,13,2021-02-14 19:00:00
48051,Burleson,Texas,1,2021-02-14 19:00:00
48053,Burnet,Texas,45,2021-02-14 19:00:00
48055,Caldwell,Texas,40,2021-02-14 19:00:00
48059,Callahan,Texas,3,2021-02-14 19:00:00
48061,Cameron,Texas,112,2021-02-14 19:00:00
48071,Chambers,Texas,1,2021-02-14 19:00:00
48073,Cherokee,Texas,1,2021-02-14 19:00:00
48081,Coke,Texas,47,2021-02-14 19:00:00
48085,Collin,Texas,661,2021-02-14 19:00:00
48089,Colorado,Texas,5,2021-02-14 19:00:00
48091,Comal,Texas,243,2021-02-14 19:00:00
48095,Concho,Texas,209,2021-02-14 19:00:00
48097,Cooke,Texas,4,2021-02-14 19:00:00
48099,Coryell,Texas,214,2021-02-14 19:00:00
48103,Crane,Texas,15,2021-02-14 19:00:00
48113,Dallas,Texas,2238,2021-02-14 19:00:00
48115,Dawson,Texas,49,2021-02-14 19:00:00
48117,Deaf Smith,Texas,46,2021-02-14 19:00:00
48121,Denton,Texas,8638,2021-02-14 19:00:00
48123,DeWitt,Texas,196,2021-02-14 19:00:00
48135,Ector,Texas,621,2021-02-14 19:00:00
48137,Edwards,Texas,1313,2021-02-14 19:00:00
48139,Ellis,Texas,1798,2021-02-14 19:00:00
48143,Erath,Texas,46,2021-02-14 19:00:00
48145,Falls,Texas,348,2021-02-14 19:00:00
48147,Fannin,Texas,3,2021-02-14 19:00:00
48151,Fisher,Texas,11,2021-02-14 19:00:00
48155,Foard,Texas,2,2021-02-14 19:00:00
